primary_media,depth,creditline,display_date,width,invno,medium,id,title,classification,people,dimensions,description,height,onview,collection,dominantColor
/internal/media/dispatcher/16960/resize%25253Aformat%25253Dthumbnail,31.75,Gift of Dr. David Klein,ca. 1700,not found in JSON,74.008.000.114,engraving,19833,The Prophet Oded Persuaded the Army of Israel to Treat Their Judean Captives Kindly and Return Them to Their Country (2 Chronicles 28),Art Works,Caspar Luyken,Sheet: 12 1/2 x 8 1/2 in. (31.8 x 21.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#cdccbf
/internal/media/dispatcher/15057/resize%25253Aformat%25253Dthumbnail,58.102,Gift of Saul Steinberg,1971,not found in JSON,81.0262.10,etching,23796,Proscenium VI,Art Works,Richard Smith,Sheet: 22 7/8 x 22 7/8 in. (58.1 x 58.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#e5e2d4
/internal/media/dispatcher/3117/resize%25253Aformat%25253Dthumbnail,"[24.448, 39.37]",Gift of Benedict Rucker,not dated,not found in JSON,2001.57.38,hand colored engraving,24672,Prospectus interioris novae Ecclesia Sanctae Genovefoe Parisiis / 20e vue d'optique reprÃ©sentant l'intÃ©rieur de la Nouvelle Ã‰glise de Ste. GeneviÃ¨ve de Paris,Art Works,Artist Unknown,Sight: 9 5/8 x 14 3/8 in. (24.4 x 36.5 cm)Sheet: 15 1/2 x 20 3/4 in. (39.4 x 52.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#806a55
/internal/media/dispatcher/1816/resize%25253Aformat%25253Dthumbnail,"[45.72, 29.845]",Gift of Dr. David James,1840,not found in JSON,57.007.000,pencil on paper,6479,PrÃ¨s de Calcutta (Near Calcutta),Art Works,Auguste Borget,Sheet: 11 3/4 x 16 in. (29.8 x 40.6 cm)Mat: 18 x 24 in. (45.7 x 61 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a79d85
/internal/media/dispatcher/1832/resize%25253Aformat%25253Dthumbnail,"[14.288, 60.96]",Gift of Dr. David James,1840,not found in JSON,58.214.000,pencil on paper,6875,PrÃ¨s de Calcutta (Near Calcutta),Art Works,Auguste Borget,Sheet: 5 5/8 x 8 7/8 in. (14.3 x 22.5 cm)Mat: 24 x 18 in. (61 x 45.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b0ada1
/internal/media/dispatcher/14810/resize%25253Aformat%25253Dthumbnail,"[36.512, 31.115]",Gift of Dr. and Mrs. Daniel Sharkey,"July 6, 1835",not found in JSON,99.0031.45,lithograph,13415,Le PrÃ©sident de la Cour,Art Works,HonorÃ© Daumier,Sheet: 12 1/4 x 9 3/8 in. (31.1 x 23.8 cm)Overall: 14 3/8 x 10 7/8 in. (36.5 x 27.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c0beb9
/internal/media/dispatcher/14267/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.220,etching,7824,"Psyche auf dem Felsen, Plate 3",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#918b83
/internal/media/dispatcher/14282/resize%25253Aformat%25253Dthumbnail,"[25.4, 42.545]",Gift of Dr. David Klein,1880,not found in JSON,74.007.235,etching,23864,"Psyche auf dem Felsen, Plate 3",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#918b83
/internal/media/dispatcher/14291/resize%25253Aformat%25253Dthumbnail,"[25.4, 42.545]",Gift of Dr. David Klein,1880,not found in JSON,74.007.244,etching,8833,"Psyche im Tartarus, Plate 12",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#979189
/internal/media/dispatcher/14276/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.229,etching,9124,"Psyche im Tartarus, Plate 12",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#979189
/internal/media/dispatcher/14285/resize%25253Aformat%25253Dthumbnail,"[25.4, 42.545]",Gift of Dr. David Klein,1880,not found in JSON,74.007.238,etching,2677,"Psyche mit der Lampe, Plate 6",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#75726c
/internal/media/dispatcher/14270/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.223,etching,8802,"Psyche mit der Lampe, Plate 6",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#75726c
/internal/media/dispatcher/14275/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.228,etching,8690,"Psyche und der Adler Jupiters, Plate 11",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#aaa59d
/internal/media/dispatcher/14290/resize%25253Aformat%25253Dthumbnail,"[25.082, 42.545]",Gift of Dr. David Klein,1880,not found in JSON,74.007.243,etching,23867,"Psyche und der Adler Jupiters, Plate 11",Art Works,Max Klinger,Sight: 9 7/8 x 6 7/8 in. (25.1 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#aaa59d
/internal/media/dispatcher/14284/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1881,not found in JSON,74.007.237,etching,9226,"Psyche und ihre Schwestern, Plate 5",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#474641
/internal/media/dispatcher/14269/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.222,etching,23838,"Psyche und ihre Schwestern, Plate 5",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#474641
/internal/media/dispatcher/14274/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.227,etching,8712,"Psyche und Venus, Plate 10",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#928c82
/internal/media/dispatcher/14289/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.242,etching,9133,"Psyche und Venus, Plate 10",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#928c82
/internal/media/dispatcher/14271/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.224,etching,7910,"Psyche verlassen, Plate 7",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a0988d
/internal/media/dispatcher/14286/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.239,etching,9132,"Psyche verlassen, Plate 7",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a0988d
/internal/media/dispatcher/14287/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.240,etching,8187,"Psyche wandernd, Plate 8",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d8cdc2
/internal/media/dispatcher/14272/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.225,etching,8583,"Psyche wandernd, Plate 8",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d8cdc2
/internal/media/dispatcher/14616/resize%25253Aformat%25253Dthumbnail,"[24.13, 40.64]",Museum purchase,late 19th to early 20th century (printed 1992),not found in JSON,2006.34.2.7,gelatin silver print,19091,Ptolemy VIII at Kom Ombo,Art Works,Artist Unknown,Sight: 9 1/2 x 11 7/8 in. (24.1 x 30.2 cm)Mat: 16 x 20 in. (40.6 x 50.8 cm),"Horus presents an ornate scimitar of victory and palm staffs of long life to Ptolemy VIII Euergetes II and two queens named Cleopatra. This serene religious genre scene belies the often turbulent events of the king's life. Ptolemy VIII was called, among other things, Physkon, ""pot-belly,"" and classical authors described him as physically and morally disgusting. He was apparently corpulent and fond of gauzy garments that openly displayed his bloated and degenerate physique. He reigned initially with his brother Ptolemy VI and Cleopatra II, but he soon chased his brother out of Egypt. Ptolemy VI eventually returned from Rome, and Ptolemy VIII retreated and ruled as king in the Libyan coastal city of Cyrene. On the death of his brother, Ptolemy VIII married Cleopatra II, had his nephew Ptolemy VII killed, and resumed ruling as king in Egypt. This time he was crowned in the traditional pharaonic manner, and married his niece and stepdaughter, Cleopatra III. As a result of this, Cleopatra II chased both Ptolemy VIII and Cleopatra III out of Egypt, and the pair ruled for a while in Cyprus. Ptolemy VIII finally won back the throne and achieved a reconciliation between himself and his queens.",not found in JSON,not found in JSON,Europe,#716458
/internal/media/dispatcher/15141/resize%25253Aformat%25253Dthumbnail,"[25.082, 31.432]",Gift of Dr. David Klein,1787,not found in JSON,74.006.285,etching,9986,A Puerile Attack Upon an Old Servant,Art Works,James Sayer,Sight: 9 7/8 x 8 1/4 in. (25.1 x 21 cm)Sheet: 12 3/8 x 10 1/8 in. (31.4 x 25.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#978f80
/internal/media/dispatcher/19240/resize%25253Aformat%25253Dthumbnail,27.94,Gift of Joan Baxt,1992,not found in JSON,2009.22.1,glass,21631,Purple Heads,Art Works,Edward Leibovitz,Overall (On Base): 11 Ã— 15 3/4 Ã— 10 1/8 in. (27.9 Ã— 40 Ã— 25.7 cm),not found in JSON,25.718,1,Europe,#cccddb
/internal/media/dispatcher/639/resize%25253Aformat%25253Dthumbnail,"[12.382, 20.002]",Gift of Benedict Rucker,ca. 1740,not found in JSON,2000.002.32,wax,13030,Putti,Art Works,Artist Unknown,Sight: 4 7/8 x 3 7/8 in. (12.4 x 9.8 cm)Framed: 7 7/8 x 5 3/4 x 1 1/8 in. (20 x 14.6 x 2.9 cm),not found in JSON,2.858,not found in JSON,Europe,#c5cac6
/internal/media/dispatcher/15134/resize%25253Aformat%25253Dthumbnail,"[31.432, 34.925]",Gift of Dr. David Klein,1797,not found in JSON,74.005.531,engraving,4994,Pylades & Orestes,Art Works,James Gillray,Sight: 12 3/8 x 8 7/8 in. (31.4 x 22.5 cm)Sheet: 13 3/4 x 10 in. (34.9 x 25.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#bac1b3
/internal/media/dispatcher/13433/resize%25253Aformat%25253Dthumbnail,"[25.718, 21.908]",Museum purchase,1857-1859,not found in JSON,2006.21.4,albumen print,17955,Pyramid and Sphynx,Art Works,Wilhelm Hammerschmidt,Sight: 8 5/8 x 10 3/4 in. (21.9 x 27.3 cm)Sheet: 10 1/8 x 13 7/8 in. (25.7 x 35.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#998b6d
/internal/media/dispatcher/11881/resize%25253Aformat%25253Dthumbnail,"[11.112, 19.368]",Museum purchase,1904,not found in JSON,2005.42.11,platinum print,25153,Pyramid of Giza,Art Works,Artist Unknown,Sight: 4 3/8 x 6 1/4 in. (11.1 x 15.9 cm)Sheet: 7 5/8 x 9 1/4 in. (19.4 x 23.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#99958c
/internal/media/dispatcher/3459/resize%25253Aformat%25253Dthumbnail,"[54.928, 66.04]",Gift of Joseph Lugo,1968,not found in JSON,80.0339,lithograph,8807,L'Ã©quarrisseur Ã  l'ouvrage,Art Works,Joan MirÃ³,Sight: 21 5/8 x 21 5/8 in. (54.9 x 54.9 cm)Sheet: 26 x 25 in. (66 x 63.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ebe1da
/internal/media/dispatcher/5473/resize%25253Aformat%25253Dthumbnail,"[42.862, 63.818]",Gift of Dr. and Mrs. Rudolph E. Drosd,1932 (printed 1953),not found in JSON,78.028.008,screen print,9062,Quatre espaces Ã  croix brisÃ©e,Art Works,Sophie Taeuber-Arp,Sight: 16 7/8 x 13 1/8 in. (42.9 x 33.3 cm)Sheet: 25 1/8 x 19 1/4 in. (63.8 x 48.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d4cdbf
/internal/media/dispatcher/1904/resize%25253Aformat%25253Dthumbnail,23.812,Gift of Bernie Bercuson,1959,not found in JSON,94.0042.20,pottery and glaze,9933,Quatre visages (Four Faces),Containers,Pablo Picasso,Overall: 9 3/8 x 7 3/4 x 5 1/2 in. (23.8 x 19.7 x 14 cm),not found in JSON,13.97,not found in JSON,Europe,#c7c2b7
/internal/media/dispatcher/14626/resize%25253Aformat%25253Dthumbnail,"[30.48, 50.8]",Museum purchase,late 19th to early 20th century (printed 1992),not found in JSON,2006.34.3.7,gelatin silver print,19433,Queen Nefertari at Luxor Temple,Art Works,Artist Unknown,Sight: 12 x 9 1/2 in. (30.5 x 24.1 cm)Mat: 20 x 16 in. (50.8 x 40.6 cm),"Nefertari was the chief consort of Ramesses II until her death around his regnal year 24, and she figures prominently alongside Ramesses II on many of his monuments. Ramesses dedicated to her the small temple of Abu Simbel in Nubia, the first cult of an Egyptian queen in Nubia since that which Amenhotep III established for his wife, Tiye, at Sedeinga. In this photograph, a diminutive Nefertari is depicted behind the leg of her colossal husband in the first court of Luxor Temple, tenderly touching his calf. A graffito in the same court suggests that at least one visitor considered the beautiful Nefertari to be at least as comely as the fabled Helen of Troy, for he carved and captioned a figure of Paris on a neighboring pillar next to her figure.",not found in JSON,not found in JSON,Europe,#d4d1d2
/internal/media/dispatcher/15118/resize%25253Aformat%25253Dthumbnail,"[10.16, 9.525]",Gift of Dr. David James,not dated,not found in JSON,62.048.026,etching on satin,3254,Queen Victoria,Art Works,Artist Unknown,Sight: 3 3/4 x 2 5/8 in. (9.5 x 6.7 cm)Sheet: 4 x 3 in. (10.2 x 7.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a9a492
/internal/media/dispatcher/14344/resize%25253Aformat%25253Dthumbnail,25.4,Gift of Dr. Daniel J. DelRowe,"July 7, 1853",not found in JSON,98.0044.68,lithograph,12018,"Quel egoÃ¯ste! Dormir quand Ã  l'heure qu' il est l'autocrate arme! (What an Egotist! To sleep when the King calls to arms!), Plate 31",Art Works,HonorÃ© Daumier,Sheet: 10 x 14 1/4 in. (25.4 x 36.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b8b094
/internal/media/dispatcher/14454/resize%25253Aformat%25253Dthumbnail,25.082,Gift of Dr. and Mrs. Daniel Sharkey,"July 7, 1853",not found in JSON,98.0043.30,lithograph,12404,"Quel Ã©goiste! Dormir quand Ã  l'heure qu'il est l'autocrate arme! (What an egotist! To sleep when the king calls to arms!), Plate 31",Art Works,HonorÃ© Daumier,Sheet: 9 7/8 x 14 1/2 in. (25.1 x 36.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#aa9e7d
/internal/media/dispatcher/7466/resize%25253Aformat%25253Dthumbnail,41.91,"Gift of Rose, Feldman, Radin, Pavone and Skehan",1973,not found in JSON,79.041.000,book with 22 screen prints and 6 unbound screen prints,7156,Quelques poÃ¨me de Jules Laforgue,Information Forms,Patrick Caulfield,Overall (Portfolio): 16 1/2 Ã— 14 3/8 Ã— 2 1/4 in. (41.9 Ã— 36.5 Ã— 5.7 cm),"This limited edition book and print portfolio illustrate the poems of Jules Laforgue, the 19th century French symbolist poet. Caulfield's homage to the writer, who was known for his irony, fresh imagery, and coinage of new words, is very much a Pop conflation of high and low culture.",5.715,not found in JSON,Europe,#d9d4c8
/internal/media/dispatcher/14442/resize%25253Aformat%25253Dthumbnail,24.765,Gift of Dr. and Mrs. Daniel Sharkey,"May 15, 1851",not found in JSON,98.0043.18,lithograph,12567,"Quel singulier jeu! Chaque joueur se trouve avoir le Roi! (What a unique game of cards! Every player holds the King!), Plate 130",Art Works,HonorÃ© Daumier,Sheet: 9 3/4 x 14 in. (24.8 x 35.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#afa286
/internal/media/dispatcher/7472/resize%25253Aformat%25253Dthumbnail,40.322,"Gift of Rose, Feldman, Radin, Pavone and Skehan",1973,not found in JSON,79.041.000.6,screen print,16704,Que ma vie fait envie,Art Works,Patrick Caulfield,Sheet: 15 7/8 x 13 3/4 in. (40.3 x 34.9 cm),"This limited edition book and print portfolio illustrate the poems of Jules Laforgue, the 19th century French symbolist poet. Caulfield's homage to the writer, who was known for his irony, fresh imagery, and coinage of new words, is very much a Pop conflation of high and low culture.",not found in JSON,not found in JSON,Europe,#2c60a7
